[INFO] [1782345566.888069108] [icp_node]: ICP Node started
[INFO] [1782345578.987119768] [icp_node]: ICP converged, score: 0.002752
[INFO] [1782345579.017357583] [icp_node]: Cloud size: 54 points
[INFO] [1782345579.017938067] [icp_node]: ICP converged, score: 0.002701
[INFO] [1782345579.048235542] [icp_node]: Cloud size: 55 points
[INFO] [1782345579.048768712] [icp_node]: ICP converged, score: 0.001963
[INFO] [1782345579.081042215] [icp_node]: Cloud size: 55 points
[INFO] [1782345579.081557446] [icp_node]: ICP converged, score: 0.001888
[INFO] [1782345579.117348437] [icp_node]: Cloud size: 56 points
[INFO] [1782345579.117924344] [icp_node]: ICP converged, score: 0.001327
[INFO] [1782345579.148466005] [icp_node]: Cloud size: 55 points
[INFO] [1782345579.149027192] [icp_node]: ICP converged, score: 0.001229
[INFO] [1782345579.181630269] [icp_node]: Cloud size: 56 points
[INFO] [1782345579.182340661] [icp_node]: ICP converged, score: 0.002313
[INFO] [1782345579.214733142] [icp_node]: Cloud size: 59 points
[INFO] [1782345579.215296246] [icp_node]: ICP converged, score: 0.014223
[INFO] [1782345579.249479199] [icp_node]: Cloud size: 55 points
[INFO] [1782345579.250009864] [icp_node]: ICP converged, score: 0.000765
[INFO] [1782345579.281793950] [icp_node]: Cloud size: 58 points
[INFO] [1782345579.282315396] [icp_node]: ICP converged, score: 0.005364
[INFO] [1782345579.315553082] [icp_node]: Cloud size: 59 points
[INFO] [1782345579.316083872] [icp_node]: ICP converged, score: 0.001395
[INFO] [1782345579.348605607] [icp_node]: Cloud size: 60 points
[INFO] [1782345579.349174762] [icp_node]: ICP converged, score: 0.001798
[INFO] [1782345579.381225535] [icp_node]: Cloud size: 61 points
[INFO] [1782345579.381799035] [icp_node]: ICP converged, score: 0.001707
[INFO] [1782345579.415703595] [icp_node]: Cloud size: 65 points
[INFO] [1782345579.416260783] [icp_node]: ICP converged, score: 0.007733
[INFO] [1782345579.460513890] [icp_node]: Cloud size: 66 points
[INFO] [1782345579.461203395] [icp_node]: ICP converged, score: 0.000991
[INFO] [1782345579.492404157] [icp_node]: Cloud size: 65 points
[INFO] [1782345579.492944900] [icp_node]: ICP converged, score: 0.000467
[INFO] [1782345579.526012059] [icp_node]: Cloud size: 64 points
[INFO] [1782345579.526608709] [icp_node]: ICP converged, score: 0.003975
[INFO] [1782345579.559071000] [icp_node]: Cloud size: 62 points
[INFO] [1782345579.559632610] [icp_node]: ICP converged, score: 0.001862
[INFO] [1782345579.592587916] [icp_node]: Cloud size: 69 points
[INFO] [1782345579.593170355] [icp_node]: ICP converged, score: 0.008663
[INFO] [1782345579.614097593] [icp_node]: Cloud size: 61 points
[INFO] [1782345579.614660706] [icp_node]: ICP converged, score: 0.001366
[INFO] [1782345579.658712254] [icp_node]: Cloud size: 63 points
[INFO] [1782345579.659303798] [icp_node]: ICP converged, score: 0.007155
[INFO] [1782345579.692894677] [icp_node]: Cloud size: 62 points
[INFO] [1782345579.693566975] [icp_node]: ICP converged, score: 0.002447
[INFO] [1782345579.725552053] [icp_node]: Cloud size: 67 points
[INFO] [1782345579.726126458] [icp_node]: ICP converged, score: 0.005576
[INFO] [1782345579.758945338] [icp_node]: Cloud size: 73 points
[INFO] [1782345579.759564359] [icp_node]: ICP converged, score: 0.004276
[INFO] [1782345579.782777682] [icp_node]: Cloud size: 74 points
[INFO] [1782345579.783425230] [icp_node]: ICP converged, score: 0.003115
[INFO] [1782345579.815796925] [icp_node]: Cloud size: 75 points
[INFO] [1782345579.816473395] [icp_node]: ICP converged, score: 0.002892
[INFO] [1782345579.847977636] [icp_node]: Cloud size: 78 points
[INFO] [1782345579.848602457] [icp_node]: ICP converged, score: 0.001786
[INFO] [1782345579.881805364] [icp_node]: Cloud size: 81 points
[INFO] [1782345579.882418518] [icp_node]: ICP converged, score: 0.001728
[INFO] [1782345579.915437795] [icp_node]: Cloud size: 82 points
[INFO] [1782345579.916109101] [icp_node]: ICP converged, score: 0.000953
[INFO] [1782345579.950182556] [icp_node]: Cloud size: 83 points
[INFO] [1782345579.950842975] [icp_node]: ICP converged, score: 0.001077
[INFO] [1782345579.990638436] [icp_node]: Cloud size: 82 points
[INFO] [1782345579.991246291] [icp_node]: ICP converged, score: 0.001433
[INFO] [1782345580.014960654] [icp_node]: Cloud size: 79 points
[INFO] [1782345580.015607980] [icp_node]: ICP converged, score: 0.000532
[INFO] [1782345580.047746802] [icp_node]: Cloud size: 79 points
[INFO] [1782345580.048348632] [icp_node]: ICP converged, score: 0.001160
[INFO] [1782345580.091724084] [icp_node]: Cloud size: 83 points
[INFO] [1782345580.092451463] [icp_node]: ICP converged, score: 0.015128
[INFO] [1782345580.126200041] [icp_node]: Cloud size: 92 points
[INFO] [1782345580.126903276] [icp_node]: ICP converged, score: 0.003127
[INFO] [1782345580.148677660] [icp_node]: Cloud size: 89 points
[INFO] [1782345580.149349960] [icp_node]: ICP converged, score: 0.001366
[INFO] [1782345580.194967093] [icp_node]: Cloud size: 91 points
[INFO] [1782345580.195678649] [icp_node]: ICP converged, score: 0.001539
[INFO] [1782345580.216199630] [icp_node]: Cloud size: 91 points
[INFO] [1782345580.216920297] [icp_node]: ICP converged, score: 0.004140
